step,env_index,time,observation_000,observation_001,observation_002,observation_003,observation_004,observation_005,observation_006,observation_007,observation_008,observation_009,observation_010,observation_011,observation_012,observation_013,observation_014,observation_015,observation_016,observation_017,observation_018,observation_019,observation_020,observation_021,observation_022,observation_023,observation_024,observation_025,observation_026,observation_027,observation_028,observation_029,observation_030,observation_031,observation_032,action_000,action_001,action_002,action_003,action_004,action_005,action_006,action_007,clipped_action_000,clipped_action_001,clipped_action_002,clipped_action_003,clipped_action_004,clipped_action_005,clipped_action_006,clipped_action_007
54,0,2.7,-0.04751593992114067,-0.5054095983505249,0.0596364289522171,0.7617284059524536,-0.14046555757522583,0.9649450778961182,0.41582372784614563,0.4819674491882324,-0.02904103696346283,0.00038127266452647746,-0.02619793266057968,-0.0199902206659317,0.1399960219860077,-0.13823586702346802,-0.17014455795288086,0.2999872863292694,0.16650578379631042,-0.033749744296073914,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.4812173958489439e-06,-1.6870176011707372e-07,0.29999998211860657,-5.037835926202661e-09,0.038499996066093445,2.384185791015625e-07,1.0,-1.0,2.384185791015625e-07,1.8989442196470918e-07,5.743544306824333e-07,-0.041914116591215134,0.004432853311300278,-0.03682229667901993,-0.03255177289247513,0.22391639649868011,-0.2269504815340042,-0.2779049575328827,0.039597637951374054,-0.041914116591215134,0.004432853311300278,-0.03682229667901993,-0.03255177289247513,0.22391639649868011,-0.2269504815340042,-0.2779049575328827,0.039597637951374054
55,0,2.75,-0.04918694123625755,-0.5052503347396851,0.05817000940442085,0.7604606747627258,-0.131674662232399,0.9560341835021973,0.40491554141044617,0.4823071360588074,-0.02820674143731594,0.0032832880970090628,-0.024463025853037834,-0.019761832430958748,0.1361902803182602,-0.13809430599212646,-0.1689123660326004,0.2999873459339142,0.16650578379631042,-0.0337497740983963,9.834766387939453e-06,1.0,-1.0,9.834766387939453e-06,-1.3506465847967775e-06,-2.149884323898732e-07,0.30000001192092896,-2.6270159381169833e-09,0.03850001096725464,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,1.686073289874912e-07,3.5326411307323724e-07,-0.04071595519781113,0.008603136986494064,-0.03430478647351265,-0.03199183940887451,0.21777191758155823,-0.22662529349327087,-0.27592897415161133,0.03650038689374924,-0.04071595519781113,0.008603136986494064,-0.03430478647351265,-0.03199183940887451,0.21777191758155823,-0.22662529349327087,-0.27592897415161133,0.03650038689374924
56,0,2.8000000000000003,-0.050809819251298904,-0.504925012588501,0.05680341646075249,0.7592139840126038,-0.12312488257884979,0.9471362233161926,0.39408472180366516,0.4826202392578125,-0.02735491469502449,0.006042235530912876,-0.022832700982689857,-0.01950664632022381,0.13246101140975952,-0.13789106905460358,-0.16771084070205688,0.2999872863292694,0.16650579869747162,-0.033749841153621674,1.0251998901367188e-05,1.0,-1.0,1.0251998901367188e-05,-9.386992587678833e-07,-1.238628613009496e-07,0.30000004172325134,-2.048529879061789e-08,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,6.039010713720927e-08,8.126647088602112e-08,-0.03948581591248512,0.012567061930894852,-0.03194291144609451,-0.03140552341938019,0.21175292134284973,-0.22620321810245514,-0.27400368452072144,0.033439308404922485,-0.03948581591248512,0.012567061930894852,-0.03194291144609451,-0.03140552341938019,0.21175292134284973,-0.22620321810245514,-0.27400368452072144,0.033439308404922485
57,0,2.85,-0.052383337169885635,-0.5044415593147278,0.05553046986460686,0.757989764213562,-0.11481133848428726,0.9382546544075012,0.38332974910736084,0.48290708661079407,-0.026489270851016045,0.008659481070935726,-0.0213010273873806,-0.019234642386436462,0.12880943715572357,-0.13762329518795013,-0.16654492914676666,0.2999872863292694,0.16650575399398804,-0.0337497740983963,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.3521638493330101e-06,1.3157116995898832e-07,0.29999998211860657,-9.05636010628541e-09,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,9.465270522923674e-08,5.61432557333319e-07,-0.03822886571288109,0.016333457082509995,-0.0297255702316761,-0.03079635463654995,0.2058577537536621,-0.22569143772125244,-0.27212783694267273,0.03041587956249714,-0.03822886571288109,0.016333457082509995,-0.0297255702316761,-0.03079635463654995,0.2058577537536621,-0.22569143772125244,-0.27212783694267273,0.03041587956249714
58,0,2.9000000000000004,-0.05390654504299164,-0.5038082003593445,0.05434544384479523,0.7567886710166931,-0.1067291796207428,0.9293931722640991,0.37264829874038696,0.48316797614097595,-0.02561170794069767,0.01114850677549839,-0.019861184060573578,-0.018941732123494148,0.12523125112056732,-0.13730448484420776,-0.16540460288524628,0.2999872863292694,0.16650576889514923,-0.033749889582395554,1.0251998901367188e-05,1.0,-1.0,1.0251998901367188e-05,-7.358758580267022e-07,-1.7392140705396741e-07,0.30000004172325134,-3.17241699576698e-09,0.038499996066093445,0.0,1.0,-1.0,0.0,6.928200946276775e-08,-6.259424623067389e-08,-0.03695334494113922,0.019910726696252823,-0.027647588402032852,-0.030168944969773293,0.20008447766304016,-0.22509799897670746,-0.27029949426651,0.027427738532423973,-0.03695334494113922,0.019910726696252823,-0.027647588402032852,-0.030168944969773293,0.20008447766304016,-0.22509799897670746,-0.27029949426651,0.027427738532423973
59,0,2.95,-0.05537872016429901,-0.5030327439308167,0.053242843598127365,0.755611777305603,-0.09887360781431198,0.9205552935600281,0.3620385527610779,0.4834032356739044,-0.024728350341320038,0.013513017445802689,-0.018510183319449425,-0.01863473653793335,0.12172611057758331,-0.13693638145923615,-0.16429394483566284,0.29998722672462463,0.16650579869747162,-0.03374984860420227,1.043081283569336e-05,1.0,-1.0,1.043081283569336e-05,-9.967493497242685e-07,7.115106370747526e-08,0.30000001192092896,-3.324817754446485e-09,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,9.697829739252484e-08,3.7588620216411073e-07,-0.035663627088069916,0.02330702915787697,-0.0256996788084507,-0.029526622965931892,0.19443143904209137,-0.22442957758903503,-0.2685171067714691,0.024476120248436928,-0.035663627088069916,0.02330702915787697,-0.0256996788084507,-0.029526622965931892,0.19443143904209137,-0.22442957758903503,-0.2685171067714691,0.024476120248436928
60,0,3.0,-0.056799352169036865,-0.5021215081214905,0.052217546850442886,0.7544594407081604,-0.09123985469341278,0.9117439389228821,0.3514988422393799,0.48361319303512573,-0.023840676993131638,0.015751758590340614,-0.017242055386304855,-0.01831316016614437,0.11829324066638947,-0.1365235149860382,-0.16321206092834473,0.2999873161315918,0.16650575399398804,-0.03374987840652466,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-8.09554478564678e-07,1.9212278346003586e-07,0.30000004172325134,-5.777698319775482e-10,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,2.0179348325655155e-07,1.8461413731074572e-07,-0.03436489403247833,0.026529166847467422,-0.02387455478310585,-0.028872134163975716,0.18889670073986053,-0.22369280457496643,-0.2667795717716217,0.021561089903116226,-0.03436489403247833,0.026529166847467422,-0.02387455478310585,-0.028872134163975716,0.18889670073986053,-0.22369280457496643,-0.2667795717716217,0.021561089903116226
61,0,3.0500000000000003,-0.05816812813282013,-0.501082181930542,0.05126466602087021,0.753332257270813,-0.08382337540388107,0.902961254119873,0.34102723002433777,0.48379793763160706,-0.022952022030949593,0.017878597602248192,-0.016051925718784332,-0.01798001304268837,0.114930160343647,-0.13606594502925873,-0.16215506196022034,0.299987256526947,0.16650573909282684,-0.0337497852742672,1.043081283569336e-05,0.9999999403953552,-0.9999999403953552,1.043081283569336e-05,-1.2746364745908068e-06,-9.170891601684161e-09,0.30000001192092896,-4.731323777207308e-09,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,2.2502234742205474e-07,3.410560509564675e-07,-0.03306130692362785,0.029584869742393494,-0.0221661739051342,-0.028208116069436073,0.18347907066345215,-0.22289268672466278,-0.26508572697639465,0.018681583926081657,-0.03306130692362785,0.029584869742393494,-0.0221661739051342,-0.028208116069436073,0.18347907066345215,-0.22289268672466278,-0.26508572697639465,0.018681583926081657
62,0,3.1,-0.05948489531874657,-0.4999209940433502,0.05037959665060043,0.7522305250167847,-0.07661954313516617,0.8942099809646606,0.33062225580215454,0.4839579164981842,-0.022064490243792534,0.019890977069735527,-0.014936253428459167,-0.017637182027101517,0.11163884401321411,-0.13557031750679016,-0.16112613677978516,0.299987256526947,0.16650578379631042,-0.03374980390071869,1.043081283569336e-05,0.9999999403953552,-0.9999999403953552,1.043081283569336e-05,-1.1231794587729382e-06,-2.5946185200353966e-09,0.30000001192092896,-1.5589829871487382e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.698333136346264e-07,3.874616538723785e-07,-0.03175624832510948,0.0324801467359066,-0.02056710794568062,-0.02753635309636593,0.17817682027816772,-0.2220345437526703,-0.2634342312812805,0.0158383846282959,-0.03175624832510948,0.0324801467359066,-0.02056710794568062,-0.02753635309636593,0.17817682027816772,-0.2220345437526703,-0.2634342312812805,0.0158383846282959
63,0,3.1500000000000004,-0.060749635100364685,-0.49864462018013,0.04955800622701645,0.7511547207832336,-0.06962383538484573,0.8854926228523254,0.32028210163116455,0.4840935468673706,-0.021179882809519768,0.021800223737955093,-0.0138901611790061,-0.01728692464530468,0.10841570794582367,-0.13504108786582947,-0.1601218432188034,0.2999872863292694,0.16650576889514923,-0.0337497815489769,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-1.3113336763126426e-06,8.283918617735253e-08,0.29999998211860657,-1.581798514393995e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.6613849140867387e-07,4.533999344857875e-07,-0.030453741550445557,0.035221803933382034,-0.019072458148002625,-0.02685927040874958,0.17298825085163116,-0.22112306952476501,-0.26182377338409424,0.013030266389250755,-0.030453741550445557,0.035221803933382034,-0.019072458148002625,-0.02685927040874958,0.17298825085163116,-0.22112306952476501,-0.26182377338409424,0.013030266389250755
64,0,3.2,-0.06196246296167374,-0.4972590208053589,0.048795782029628754,0.7501049041748047,-0.06283177435398102,0.8768112063407898,0.310005247592926,0.4842049181461334,-0.020300576463341713,0.02360588125884533,-0.012910840101540089,-0.016927732154726982,0.10526199638843536,-0.13447974622249603,-0.15914298593997955,0.299987256526947,0.16650576889514923,-0.03374979645013809,1.0192394256591797e-05,1.0,-1.0,1.0192394256591797e-05,-1.1625129445747007e-06,1.3156018496829347e-07,0.29999998211860657,-1.405978178325995e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.3428284262317902e-07,5.009674168832134e-07,-0.029156435281038284,0.03781549632549286,-0.0176759734749794,-0.026178551837801933,0.1679120808839798,-0.22016294300556183,-0.2602536082267761,0.010257737711071968,-0.029156435281038284,0.03781549632549286,-0.0176759734749794,-0.026178551837801933,0.1679120808839798,-0.22016294300556183,-0.2602536082267761,0.010257737711071968
65,0,3.25,-0.06312363594770432,-0.49577009677886963,0.048089027404785156,0.749081552028656,-0.05623893812298775,0.868167519569397,0.2997899651527405,0.4842926859855652,-0.019427655264735222,0.025312179699540138,-0.011994069442152977,-0.016566811129450798,0.10217640548944473,-0.13388851284980774,-0.15818752348423004,0.2999872863292694,0.16650578379631042,-0.033749956637620926,1.0132789611816406e-05,1.0,-1.0,1.0132789611816406e-05,-3.2234015634458046e-07,5.1694275526870115e-09,0.30000001192092896,-7.183054151482793e-10,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.296819161529129e-07,2.0131795963607146e-07,-0.027867276221513748,0.04026776924729347,-0.01637164130806923,-0.02549603022634983,0.16294655203819275,-0.2191581428050995,-0.25872233510017395,0.0075204037129879,-0.027867276221513748,0.04026776924729347,-0.01637164130806923,-0.02549603022634983,0.16294655203819275,-0.2191581428050995,-0.25872233510017395,0.0075204037129879
66,0,3.3000000000000003,-0.06423350423574448,-0.49418357014656067,0.04743408411741257,0.7480847239494324,-0.04984097182750702,0.8595631718635559,0.2896348536014557,0.48435842990875244,-0.018563099205493927,0.026924822479486465,-0.011135869659483433,-0.01620006375014782,0.09915612637996674,-0.13326840102672577,-0.1572558730840683,0.2999872863292694,0.16650578379631042,-0.03374984860420227,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-9.017315960591077e-07,-1.0551826790106134e-07,0.30000001192092896,8.127676309754861e-10,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.243123304879191e-07,2.1078344047964492e-07,-0.026588376611471176,0.04258375242352486,-0.015155273489654064,-0.024813247844576836,0.15809014439582825,-0.2181125283241272,-0.2572294771671295,0.004817754030227661,-0.026588376611471176,0.04258375242352486,-0.015155273489654064,-0.024813247844576836,0.15809014439582825,-0.2181125283241272,-0.2572294771671295,0.004817754030227661
67,0,3.35,-0.06529244780540466,-0.4925047755241394,0.04682747647166252,0.7471139430999756,-0.04363356903195381,0.8509999513626099,0.27953824400901794,0.4844025671482086,-0.0177083071321249,0.028447551652789116,-0.010334239341318607,-0.01582760363817215,0.09620264172554016,-0.13262413442134857,-0.15634730458259583,0.2999872863292694,0.16650579869747162,-0.033749744296073914,1.0192394256591797e-05,1.0,-1.0,1.0192394256591797e-05,-1.4285509450928657e-06,1.315755326913859e-07,0.29999998211860657,-6.8909624673096914e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.2021272627625876e-07,2.8344382485556707e-07,-0.0253218412399292,0.04476859048008919,-0.014021980576217175,-0.024130621924996376,0.1533413976430893,-0.21702951192855835,-0.25577405095100403,0.002149447798728943,-0.0253218412399292,0.04476859048008919,-0.014021980576217175,-0.024130621924996376,0.1533413976430893,-0.21702951192855835,-0.25577405095100403,0.002149447798728943
68,0,3.4000000000000004,-0.06630104035139084,-0.49073901772499084,0.04626593738794327,0.7461696267127991,-0.037612590938806534,0.8424794673919678,0.2694988250732422,0.484423965215683,-0.016863621771335602,0.029882898554205894,-0.00958575401455164,-0.015454004518687725,0.09331497550010681,-0.13196028769016266,-0.15546303987503052,0.2999873161315918,0.16650579869747162,-0.033749841153621674,1.0132789611816406e-05,1.0,-1.0,1.0132789611816406e-05,-9.281795314564079e-07,2.2119576215118286e-07,0.30000001192092896,-8.066742829271334e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.3133608806347183e-07,3.223320561573928e-07,-0.024069447070360184,0.04682748392224312,-0.012966862879693508,-0.02344941534101963,0.14869873225688934,-0.2159120887517929,-0.2543547451496124,-0.00048460159450769424,-0.024069447070360184,0.04682748392224312,-0.012966862879693508,-0.02344941534101963,0.14869873225688934,-0.2159120887517929,-0.2543547451496124,-0.00048460159450769424
69,0,3.45,-0.06725986301898956,-0.48889127373695374,0.04574635252356529,0.7452515959739685,-0.03177392855286598,0.8340028524398804,0.2595151960849762,0.48442259430885315,-0.016030356287956238,0.03123513236641884,-0.008887049742043018,-0.01507893018424511,0.09049006551504135,-0.13127249479293823,-0.15459930896759033,0.2999873161315918,0.16650576889514923,-0.0337497815489769,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-1.3034516541665653e-06,5.016509021515958e-07,0.30000001192092896,-1.6600921526332968e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,6.296640719938296e-08,-7.940487378732541e-09,-0.0228334479033947,0.048765990883111954,-0.011985733173787594,-0.0227713230997324,0.1441606879234314,-0.21476373076438904,-0.2529708445072174,-0.003084825351834297,-0.0228334479033947,0.048765990883111954,-0.011985733173787594,-0.0227713230997324,0.1441606879234314,-0.21476373076438904,-0.2529708445072174,-0.003084825351834297
70,0,3.5,-0.06816954910755157,-0.4869662821292877,0.04526578634977341,0.7443602085113525,-0.026113374158740044,0.8255713582038879,0.24958588182926178,0.4843987226486206,-0.015209920704364777,0.032506462186574936,-0.008235667832195759,-0.014703203924000263,0.08772686123847961,-0.1305674910545349,-0.1537550538778305,0.2999873161315918,0.16650579869747162,-0.03374984860420227,9.894371032714844e-06,1.0,-1.0,9.894371032714844e-06,-8.924471899263153e-07,4.4622066752708633e-07,0.29999998211860657,-7.54710338668474e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.492584260631702e-07,4.0736088635640044e-07,-0.021615758538246155,0.050588760524988174,-0.011074650101363659,-0.022097812965512276,0.1397254914045334,-0.2135874629020691,-0.2516211271286011,-0.005651731044054031,-0.021615758538246155,0.050588760524988174,-0.011074650101363659,-0.022097812965512276,0.1397254914045334,-0.2135874629020691,-0.2516211271286011,-0.005651731044054031
71,0,3.5500000000000003,-0.06903085112571716,-0.4849686622619629,0.04482148960232735,0.7434946298599243,-0.020626915618777275,0.8171860575675964,0.23970958590507507,0.4843526780605316,-0.014403215609490871,0.033701006323099136,-0.007629240397363901,-0.014325026422739029,0.08502671122550964,-0.12984612584114075,-0.15293361246585846,0.29998722672462463,0.16650578379631042,-0.033749841153621674,1.0251998901367188e-05,1.0,-1.0,1.0251998901367188e-05,-9.255508075511898e-07,3.318251344808232e-07,0.29999998211860657,-1.8848066218879467e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.1706836744451721e-07,4.4977852553529374e-07,-0.020416416227817535,0.05229979380965233,-0.010229791514575481,-0.021427975967526436,0.13539183139801025,-0.21238526701927185,-0.25030517578125,-0.008185459300875664,-0.020416416227817535,0.05229979380965233,-0.010229791514575481,-0.021427975967526436,0.13539183139801025,-0.21238526701927185,-0.25030517578125,-0.008185459300875664
72,0,3.6,-0.06984452903270721,-0.4829029142856598,0.0444108322262764,0.7426550984382629,-0.015310624614357948,0.8088482022285461,0.22988493740558624,0.4842844307422638,-0.013610206544399261,0.034821927547454834,-0.007065245416015387,-0.013949834741652012,0.08238402009010315,-0.129108726978302,-0.1521294116973877,0.2999872863292694,0.16650575399398804,-0.033749863505363464,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-8.135024245348177e-07,1.275890895158227e-07,0.29999998211860657,-1.4360296951565488e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.2941619331741094e-07,4.796474968316033e-07,-0.019238170236349106,0.053904708474874496,-0.009447275660932064,-0.020764226093888283,0.1311578005552292,-0.21116040647029877,-0.24902164936065674,-0.010686686262488365,-0.019238170236349106,0.053904708474874496,-0.009447275660932064,-0.020764226093888283,0.1311578005552292,-0.21116040647029877,-0.24902164936065674,-0.010686686262488365
73,0,3.6500000000000004,-0.07061143219470978,-0.4807732403278351,0.04403134807944298,0.7418414354324341,-0.010160616599023342,0.8005584478378296,0.22011080384254456,0.4841945469379425,-0.012832099571824074,0.03587201610207558,-0.006541308015584946,-0.013574822805821896,0.07980498671531677,-0.12835761904716492,-0.15134742856025696,0.299987256526947,0.1665058135986328,-0.033749792724847794,1.0251998901367188e-05,1.0,-1.0,1.0251998901367188e-05,-1.1823660770460265e-06,2.5940397563317674e-07,0.29999998211860657,-1.4846948559466e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.2153519435287308e-07,5.14768430548429e-07,-0.01807987689971924,0.05540640279650688,-0.008723395876586437,-0.020105546340346336,0.12702253460884094,-0.20991399884223938,-0.2477702647447586,-0.013155332766473293,-0.01807987689971924,0.05540640279650688,-0.008723395876586437,-0.020105546340346336,0.12702253460884094,-0.20991399884223938,-0.2477702647447586,-0.013155332766473293
74,0,3.7,-0.07133229821920395,-0.4785836338996887,0.04368070885539055,0.7410531640052795,-0.0051729558035731316,0.7923176288604736,0.21038584411144257,0.4840832054615021,-0.012068812735378742,0.03685281053185463,-0.0060548847541213036,-0.013198921456933022,0.07728517055511475,-0.1275932639837265,-0.15058504045009613,0.2999873459339142,0.1665058135986328,-0.0337497815489769,9.834766387939453e-06,1.0,-1.0,9.834766387939453e-06,-1.263747321900155e-06,2.8810799790335295e-07,0.30000001192092896,-9.327478345255713e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,6.009782538285435e-08,1.8429882686632482e-07,-0.01694357395172119,0.05680949613451958,-0.008055183105170727,-0.019453028216958046,0.12298400700092316,-0.2086489051580429,-0.24655015766620636,-0.015591996721923351,-0.01694357395172119,0.05680949613451958,-0.008055183105170727,-0.019453028216958046,0.12298400700092316,-0.2086489051580429,-0.24655015766620636,-0.015591996721923351
75,0,3.75,-0.07200811058282852,-0.47633814811706543,0.04335670545697212,0.7402902245521545,-0.00034385593608021736,0.7841266989707947,0.20070880651474,0.48395079374313354,-0.011320275254547596,0.03776990994811058,-0.005604199133813381,-0.01282487716525793,0.07482738047838211,-0.12682068347930908,-0.14984329044818878,0.2999873161315918,0.16650579869747162,-0.03374983370304108,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-9.820798823056975e-07,1.0125832972107673e-07,0.29999998211860657,-7.051657924250776e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.176103777173921e-07,2.703388872760115e-07,-0.015828989446163177,0.05811753496527672,-0.007439333014190197,-0.018806451931595802,0.11904105544090271,-0.20736631751060486,-0.24536040425300598,-0.017997223883867264,-0.015828989446163177,0.05811753496527672,-0.007439333014190197,-0.018806451931595802,0.11904105544090271,-0.20736631751060486,-0.24536040425300598,-0.017997223883867264
76,0,3.8000000000000003,-0.07263971120119095,-0.47404059767723083,0.04305727034807205,0.7395527958869934,0.004330446012318134,0.7759860754013062,0.19107846915721893,0.48379746079444885,-0.01058709155768156,0.03862348198890686,-0.00518703181296587,-0.012457332573831081,0.07242780923843384,-0.12603503465652466,-0.14912009239196777,0.2999872863292694,0.16650576889514923,-0.03374982625246048,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-1.0360729447711492e-06,7.75321673529561e-09,0.29999998211860657,-9.044844873073998e-10,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.3617399474696867e-07,2.8659306394729356e-07,-0.01473730057477951,0.059335384517908096,-0.006871975027024746,-0.018167434260249138,0.11519181728363037,-0.20606863498687744,-0.24420014023780823,-0.020370982587337494,-0.01473730057477951,0.059335384517908096,-0.006871975027024746,-0.018167434260249138,0.11519181728363037,-0.20606863498687744,-0.24420014023780823,-0.020370982587337494
77,0,3.85,-0.07322800159454346,-0.4716944992542267,0.04278048500418663,0.7388401627540588,0.00885362084954977,0.7678962349891663,0.18149371445178986,0.4836236834526062,-0.009870019741356373,0.0394170843064785,-0.004801174160093069,-0.012087768875062466,0.07008186727762222,-0.12523888051509857,-0.1484125703573227,0.299987256526947,0.16650579869747162,-0.03374983370304108,1.043081283569336e-05,0.9999999403953552,-0.9999999403953552,1.043081283569336e-05,-1.0757632935565198e-06,-7.635045307097243e-08,0.29999998211860657,5.104989320159348e-09,0.038499996066093445,2.384185791015625e-07,1.0,-1.0,2.384185791015625e-07,2.0332917927134986e-07,4.0537872791901464e-07,-0.013670019805431366,0.06046653911471367,-0.006351969204843044,-0.017536627128720284,0.11143456399440765,-0.20475834608078003,-0.24306896328926086,-0.022714469581842422,-0.013670019805431366,0.06046653911471367,-0.006351969204843044,-0.017536627128720284,0.11143456399440765,-0.20475834608078003,-0.24306896328926086,-0.022714469581842422
78,0,3.9000000000000004,-0.07377392798662186,-0.4693031907081604,0.04252447932958603,0.7381518483161926,0.013229267671704292,0.7598581910133362,0.17195340991020203,0.4834294617176056,-0.009169895201921463,0.04015205800533295,-0.004445891827344894,-0.011720426380634308,0.06779026985168457,-0.12443862855434418,-0.14772199094295502,0.299987256526947,0.1665058135986328,-0.03374985232949257,1.0192394256591797e-05,1.0,-1.0,1.0192394256591797e-05,-9.676000445324462e-07,2.5534873770993727e-07,0.30000004172325134,-6.981178302112312e-09,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,1.5842314837755112e-07,1.467330577042958e-07,-0.012627340853214264,0.061514440923929214,-0.005876052193343639,-0.01691366918385029,0.10776743292808533,-0.20343689620494843,-0.24196559190750122,-0.025027863681316376,-0.012627340853214264,0.061514440923929214,-0.005876052193343639,-0.01691366918385029,0.10776743292808533,-0.20343689620494843,-0.24196559190750122,-0.025027863681316376
79,0,3.95,-0.07427850365638733,-0.4668702483177185,0.042287494987249374,0.7374878525733948,0.017460927367210388,0.7518720030784607,0.16245640814304352,0.4832152724266052,-0.008486262522637844,0.04083488881587982,-0.004118896555155516,-0.0113570187240839,0.0655558630824089,-0.12362965196371078,-0.14704997837543488,0.2999873161315918,0.16650579869747162,-0.03374983370304108,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.0281715958626592e-06,1.828874829357119e-08,0.30000001192092896,-1.9504524662039557e-09,0.038499996066093445,0.0,1.0,-1.0,0.0,5.89066075917799e-08,2.974554149659525e-07,-0.01160813495516777,0.06248244270682335,-0.005441109649837017,-0.01629825122654438,0.10418961942195892,-0.20210473239421844,-0.2408897578716278,-0.0273114126175642,-0.01160813495516777,0.06248244270682335,-0.005441109649837017,-0.01629825122654438,0.10418961942195892,-0.20210473239421844,-0.2408897578716278,-0.0273114126175642
80,0,4.0,-0.0747426450252533,-0.46439868211746216,0.04206793010234833,0.7368478775024414,0.021552110090851784,0.743938148021698,0.15300168097019196,0.48298123478889465,-0.007818730548024178,0.04146303981542587,-0.0038185021840035915,-0.010997933335602283,0.06337244063615799,-0.12281440198421478,-0.14639277756214142,0.2999873161315918,0.16650578379631042,-0.03374989330768585,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-6.725663865836395e-07,-1.8455271799666662e-07,0.30000001192092896,-5.885890885792833e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.0632491271044273e-07,3.496737974728603e-07,-0.01061425730586052,0.0633745789527893,-0.005044928751885891,-0.015691878274083138,0.10069882869720459,-0.20076456665992737,-0.23984043300151825,-0.029565710574388504,-0.01061425730586052,0.0633745789527893,-0.005044928751885891,-0.015691878274083138,0.10069882869720459,-0.20076456665992737,-0.23984043300151825,-0.029565710574388504
81,0,4.05,-0.07516739517450333,-0.46189144253730774,0.041864216327667236,0.7362315058708191,0.02550623007118702,0.7360568046569824,0.14358815550804138,0.4827277958393097,-0.00716820452362299,0.042040109634399414,-0.003542979946359992,-0.010642320849001408,0.06124591454863548,-0.1219940185546875,-0.14575403928756714,0.2999873459339142,0.16650579869747162,-0.033749837428331375,9.715557098388672e-06,1.0,-1.0,9.715557098388672e-06,-9.621628578315722e-07,5.580797051152331e-07,0.29999998211860657,-1.25460806188471e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.2863189624567894e-07,3.6914647694175073e-07,-0.009644094854593277,0.06419305503368378,-0.004684756509959698,-0.01509312354028225,0.09729412198066711,-0.19941651821136475,-0.2388172447681427,-0.03179088607430458,-0.009644094854593277,0.06419305503368378,-0.004684756509959698,-0.01509312354028225,0.09729412198066711,-0.19941651821136475,-0.2388172447681427,-0.03179088607430458
