step_idx,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,direct_joint_command_0,direct_joint_command_1,direct_joint_command_2,direct_joint_command_3,direct_joint_command_4,direct_joint_command_5,direct_joint_command_6,direct_joint_command_7
251,-0.10964702814817429,0.3083934187889099,-0.1096029281616211,1.0817747116088867,-0.04435122013092041,1.1693880558013916,0.004252961836755276,0.7250000238418579,-1.0071308563730725e-15,-0.01629854552447796,-7.930164816114238e-18,0.02048960141837597,-0.13718171417713165,-0.11534987390041351,0.06508461385965347,-0.0,0.35456618666648865,-0.1418277472257614,-0.07318563759326935,0.06643164157867432,-0.9977000951766968,0.013468028046190739,-0.9956662654876709,-0.06716453284025192,-0.06432373821735382,-1.0004736185073853,-0.09096607565879822,-0.5833024978637695,0.0006866436451673508,-1.1752067804336548,-0.46606171131134033,0.2520800530910492,-0.6942968368530273,-0.10966227203607559,0.30566442012786865,-0.10966227203607559,1.081795334815979,-0.0743512213230133,1.1554062366485596,0.011815362609922886,116.5
252,-0.10964702814817429,0.30752095580101013,-0.1096029281616211,1.082033634185791,-0.04980068653821945,1.1645349264144897,0.006879903841763735,0.7250000238418579,-1.0071308563730725e-15,-0.019174760207533836,-7.930164816114238e-18,0.01021740771830082,-0.1370721459388733,-0.12069141864776611,0.06492026150226593,-0.0,0.35456618666648865,-0.1418277472257614,-0.07318563759326935,0.06643164157867432,-0.9977000951766968,0.013468028046190739,-0.9956662654876709,-0.06716453284025192,-0.06432373821735382,-0.996790885925293,-0.1038048267364502,-0.5775160193443298,-0.033637940883636475,-1.1719681024551392,-0.47489142417907715,0.25469088554382324,-0.6891077756881714,-0.10966227203607559,0.3044068217277527,-0.10966227203607559,1.0810245275497437,-0.07980068773031235,1.1502882242202759,0.01452062837779522,116.5
253,-0.10964702814817429,0.30653345584869385,-0.1096029281616211,1.082043170928955,-0.055292338132858276,1.1596051454544067,0.009516432881355286,0.7250000238418579,-1.0071308563730725e-15,-0.023831486701965332,-7.930164816114238e-18,0.0025201113894581795,-0.13682560622692108,-0.12238975614309311,0.06607074290513992,-0.0,0.35456618666648865,-0.1418277472257614,-0.07318563759326935,0.06643164157867432,-0.9977000951766968,0.013468028046190739,-0.9956662654876709,-0.06716453284025192,-0.06432373821735382,-0.994925856590271,-0.11360055208206177,-0.5736753940582275,-0.06580573320388794,-1.1678591966629028,-0.4764741361141205,0.25808829069137573,-0.6839133501052856,-0.10966227203607559,0.30312544107437134,-0.10966227203607559,1.0800689458847046,-0.08529233932495117,1.145310878753662,0.017259081825613976,116.5
254,-0.10964702814817429,0.3054155707359314,-0.1096029281616211,1.0817766189575195,-0.06068236380815506,1.154571771621704,0.012189394794404507,0.7250000238418579,-1.0071308563730725e-15,-0.0265981312841177,-7.930164816114238e-18,-0.0037801668513566256,-0.1359216570854187,-0.12485507875680923,0.06626249104738235,-0.0,0.35456618666648865,-0.1418277472257614,-0.07318563759326935,0.06643164157867432,-0.9977000951766968,0.013468028046190739,-0.9956662654876709,-0.06716453284025192,-0.06432373821735382,-0.9926267862319946,-0.11928045749664307,-0.5693443417549133,-0.09235119819641113,-1.1626466512680054,-0.4776780307292938,0.25974228978157043,-0.6788457632064819,-0.10966227203607559,0.30183714628219604,-0.10966227203607559,1.0790060758590698,-0.09068236500024796,1.1402413845062256,0.019981659948825836,116.5
255,-0.10964702814817429,0.3041749596595764,-0.1096029281616211,1.0810154676437378,-0.0661318302154541,1.1495766639709473,0.014933302998542786,0.7250000238418579,-1.0071308563730725e-15,-0.02994001843035221,-7.930164816114238e-18,-0.014490639790892601,-0.13551077246665955,-0.12545771896839142,0.06798821687698364,-0.0,0.35456618666648865,-0.1418277472257614,-0.07318563759326935,0.06643164157867432,-0.9977000951766968,0.013468028046190739,-0.9956662654876709,-0.06716453284025192,-0.06432373821735382,-0.988293468952179,-0.13252946734428406,-0.5647485852241516,-0.11838877201080322,-1.1601526737213135,-0.4776995778083801,0.2655238211154938,-0.6700885891914368,-0.10966227203607559,0.30019906163215637,-0.10966227203607559,1.0774637460708618,-0.096131831407547,1.135245680809021,0.022899014875292778,116.5
256,-0.10964702814817429,0.30289793014526367,-0.1096029281616211,1.0799800157546997,-0.07155445218086243,1.1445356607437134,0.017658036202192307,0.7260000109672546,-1.0071308563730725e-15,-0.031556177884340286,-7.930164816114238e-18,-0.0235027763992548,-0.13600383698940277,-0.12556728720664978,0.06823474913835526,-0.0,0.35456618666648865,-0.1418277472257614,-0.07318563759326935,0.06643164157867432,-0.9977000951766968,0.013468028046190739,-0.9956662654876709,-0.06716453284025192,-0.06432373821735382,-0.9842744469642639,-0.1414637565612793,-0.5599441528320312,-0.13922646641731262,-1.1577903032302856,-0.47494399547576904,0.26989153027534485,-0.661317765712738,-0.10966227203607559,0.2986540198326111,-0.10966227203607559,1.075803279876709,-0.10155445337295532,1.1302872896194458,0.025754781439900398,116.5
257,-0.10964702814817429,0.3012412190437317,-0.1096029281616211,1.078541874885559,-0.0777018815279007,1.1389020681381226,0.020798861980438232,0.7250000238418579,-1.0071308563730725e-15,-0.03519938141107559,-7.930164816114238e-18,-0.030049588531255722,-0.13603122532367706,-0.1255398988723755,0.0692208856344223,-0.0,0.39231473207473755,-0.18901830911636353,-0.07471749931573868,-0.4216748774051666,-0.8573064804077148,-0.29532337188720703,0.3705616295337677,-0.46018654108047485,0.8067914247512817,-1.1115708351135254,-0.1488880217075348,-0.5223950743675232,0.11356693506240845,-1.265527606010437,-0.38593047857284546,0.37413254380226135,-0.46339213848114014,-0.10966227203607559,0.29677456617355347,-0.10966227203607559,1.0819488763809204,-0.10770188271999359,1.127324104309082,0.032022833824157715,116.5
258,-0.10964702814817429,0.29984915256500244,-0.1096029281616211,1.0773894786834717,-0.08288673311471939,1.134317398071289,0.023650148883461952,0.7250000238418579,-1.0071308563730725e-15,-0.03591158613562584,-7.930164816114238e-18,-0.030487868934869766,-0.13277152180671692,-0.11880133301019669,0.0706452950835228,-0.0,0.38922572135925293,-0.19020743668079376,-0.07555565983057022,0.07125034183263779,-0.997358500957489,0.014121036976575851,-0.9955103993415833,-0.07198841869831085,-0.061455193907022476,-1.091280460357666,-0.16485372185707092,-0.8044613003730774,0.4556700587272644,-1.325769066810608,-0.5238149166107178,0.2965778410434723,-0.6266945004463196,-0.10966227203607559,0.29490354657173157,-0.10966227203607559,1.0910595655441284,-0.10966227203607559,1.118602991104126,0.0325474813580513,116.5
259,-0.10964702814817429,0.29846855998039246,-0.1096029281616211,1.079249382019043,-0.08838988840579987,1.1302850246429443,0.027834082022309303,0.7250000238418579,-1.0071308563730725e-15,-0.034514568746089935,-7.930164816114238e-18,0.015011097304522991,-0.13383983075618744,-0.10609120875597,0.09072400629520416,-0.0,0.39110997319221497,-0.19113020598888397,-0.07475020736455917,0.06409455835819244,-0.9978904128074646,0.010325646959245205,-0.9959730505943298,-0.06461449712514877,-0.062149811536073685,-1.1265528202056885,-0.07976631820201874,-0.8190717101097107,0.5000966787338257,-1.325456976890564,-0.48804771900177,0.28317388892173767,-0.6417553424835205,-0.10966227203607559,0.29607558250427246,-0.10966227203607559,1.0942522287368774,-0.10966227203607559,1.1156436204910278,0.036329299211502075,116.5
260,-0.10964702814817429,0.296526163816452,-0.1096029281616211,1.0859357118606567,-0.09446637332439423,1.1234914064407349,0.030788911506533623,0.7250000238418579,-1.0071308563730725e-15,-0.04026699438691139,-7.930164816114238e-18,0.11841783672571182,-0.1365242898464203,-0.13386721909046173,0.08050660043954849,-0.0,0.3905036449432373,-0.19128753244876862,-0.07537927478551865,0.06311683356761932,-0.9979660511016846,0.008941835723817348,-0.9960399866104126,-0.06355208903551102,-0.06217291206121445,-1.22486412525177,0.12153837084770203,-0.8932847380638123,0.49819251894950867,-1.3154534101486206,-0.5312255620956421,0.2378780096769333,-0.706620454788208,-0.10966227203607559,0.3001723289489746,-0.10966227203607559,1.1008814573287964,-0.10966227203607559,1.1075546741485596,0.037925250828266144,116.5
261,-0.10964702814817429,0.29577451944351196,-0.1096029281616211,1.0909594297409058,-0.09956877678632736,1.1188337802886963,0.03368430212140083,0.7250000238418579,-1.0071308563730725e-15,-0.029611308127641678,-7.930164816114238e-18,0.140687957406044,-0.13038836419582367,-0.1334015429019928,0.06733079999685287,-0.0,0.3910735547542572,-0.19173870980739594,-0.07515235990285873,0.06416787952184677,-0.997895359992981,0.009342621080577374,-0.9960021376609802,-0.06462354212999344,-0.061673153191804886,-1.24364173412323,0.2087685465812683,-0.9037497639656067,0.4772738218307495,-1.3070803880691528,-0.518520712852478,0.23246897757053375,-0.7155314087867737,-0.10966227203607559,0.3020375669002533,-0.10966227203607559,1.10527765750885,-0.10966227203607559,1.1032781600952148,0.0406583696603775,116.5
262,-0.10964702814817429,0.29759034514427185,-0.1096029281616211,1.0958528518676758,-0.10475555062294006,1.1131235361099243,0.03599102422595024,0.7250000238418579,-1.0071308563730725e-15,0.01972261071205139,-7.930164816114238e-18,0.12137623131275177,-0.12874481081962585,-0.13005965948104858,0.06437240540981293,-0.0,0.39206451177597046,-0.19229759275913239,-0.07459670305252075,0.06506657600402832,-0.9978287220001221,0.010206690058112144,-0.9958704710006714,-0.06558103859424591,-0.06277851015329361,-1.2174263000488281,0.25200796127319336,-0.8760143518447876,0.498373806476593,-1.3203693628311157,-0.48656588792800903,0.24550844728946686,-0.68450927734375,-0.10966227203607559,0.3051505982875824,-0.10966227203607559,1.1108040809631348,-0.10966227203607559,1.0985265970230103,0.0433562770485878,116.5
263,-0.10964702814817429,0.2997705340385437,-0.1096029281616211,1.1009284257888794,-0.10750328749418259,1.1077680587768555,0.03850291669368744,0.7260000109672546,-1.0071308563730725e-15,0.053990643471479416,-7.930164816114238e-18,0.12540292739868164,-0.09444938600063324,-0.13885265588760376,0.0599348209798336,-0.0,0.3930990993976593,-0.19259989261627197,-0.07400670647621155,0.06543346494436264,-0.9977917075157166,0.01140708290040493,-0.9957969784736633,-0.06602828204631805,-0.0634712502360344,-1.1978602409362793,0.33904126286506653,-0.8570476174354553,0.5175619721412659,-1.310354471206665,-0.4825640320777893,0.23891445994377136,-0.6819116473197937,-0.10966227203607559,0.30994176864624023,-0.10966227203607559,1.116455316543579,-0.10966227203607559,1.093291163444519,0.04567035287618637,116.5
264,-0.10964702814817429,0.30247801542282104,-0.1096029281616211,1.1061745882034302,-0.10871321707963943,1.1027289628982544,0.041120272129774094,0.7250000238418579,-1.0071308563730725e-15,0.06155097857117653,-7.930164816114238e-18,0.12926527857780457,-0.043718453496694565,-0.12869003415107727,0.06475590169429779,-0.0,0.39260029792785645,-0.1924556940793991,-0.07436081767082214,0.06545620411634445,-0.9977904558181763,0.011388585902750492,-0.9957605004310608,-0.06605368852615356,-0.06401525437831879,-1.183115005493164,0.37932541966438293,-0.8341304063796997,0.4543434977531433,-1.258095622062683,-0.42003488540649414,0.23575106263160706,-0.6834196448326111,-0.10966227203607559,0.313857764005661,-0.10966227203607559,1.119804859161377,-0.10966227203607559,1.090127944946289,0.04819280654191971,116.5
265,-0.10964702814817429,0.3063398003578186,-0.1096029281616211,1.1114975214004517,-0.1092366874217987,1.0977338552474976,0.0435650534927845,0.7260000109672546,-1.0071308563730725e-15,0.0852728933095932,-7.930164816114238e-18,0.13214148581027985,-0.019119974225759506,-0.12504681944847107,0.06278364360332489,-0.0,0.3919107913970947,-0.19223056733608246,-0.07476870715618134,0.06574767827987671,-0.9977685809135437,0.011624835431575775,-0.9958043098449707,-0.06635244190692902,-0.06301697343587875,-1.1732263565063477,0.4226056635379791,-0.8204386830329895,0.4269942045211792,-1.2303173542022705,-0.3715493083000183,0.23666790127754211,-0.67645263671875,-0.10966227203607559,0.3190179765224457,-0.10966227203607559,1.12430739402771,-0.10966227203607559,1.0865874290466309,0.05066508799791336,116.5
266,-0.10964702814817429,0.31080368161201477,-0.1096029281616211,1.1165270805358887,-0.10947062075138092,1.0931050777435303,0.04636073485016823,0.7250000238418579,-1.0071308563730725e-15,0.09938003867864609,-7.930164816114238e-18,0.11978746205568314,-0.007286408916115761,-0.11052879691123962,0.06174272671341896,-0.0,0.3924751877784729,-0.1924079805612564,-0.07442712038755417,0.06478676944971085,-0.9978333711624146,0.0114529337733984,-0.9957759380340576,-0.06539294123649597,-0.06445176154375076,-1.1596702337265015,0.4137416183948517,-0.8029265999794006,0.40128853917121887,-1.210408091545105,-0.3108089566230774,0.24681930243968964,-0.6554592251777649,-0.10966227203607559,0.32321593165397644,-0.10966227203607559,1.128565788269043,-0.10966227203607559,1.0837807655334473,0.05376531183719635,116.5
267,-0.10964702814817429,0.31515443325042725,-0.1096029281616211,1.1206055879592896,-0.10955307632684708,1.0895999670028687,0.04871156066656113,0.7250000238418579,-1.0071308563730725e-15,0.10488593578338623,-7.930164816114238e-18,0.104392871260643,-0.0029857840854674578,-0.09275105595588684,0.05996221303939819,-0.0,0.3913632929325104,-0.19204801321029663,-0.07509671151638031,0.06586356461048126,-0.9977563619613647,0.012010712176561356,-0.9957964420318604,-0.0664924904704094,-0.06299391388893127,-1.1539385318756104,0.37034374475479126,-0.7876713275909424,0.34191083908081055,-1.185860276222229,-0.23325739800930023,0.260790079832077,-0.6320915222167969,-0.10966227203607559,0.32626473903656006,-0.10966227203607559,1.1308629512786865,-0.10966227203607559,1.0826022624969482,0.0565352663397789,116.5
268,-0.10964702814817429,0.31937479972839355,-0.1096029281616211,1.124756932258606,-0.10959333926439285,1.08651864528656,0.05141136795282364,0.7250000238418579,-1.0071308563730725e-15,0.10702255368232727,-7.930164816114238e-18,0.10261236131191254,-0.001369625679217279,-0.08083531260490417,0.06374237686395645,-0.0,0.39147794246673584,-0.19210270047187805,-0.07503227889537811,0.0669771358370781,-0.9976732134819031,0.012737193144857883,-0.9956908226013184,-0.06765379011631012,-0.06342468410730362,-1.1544735431671143,0.3576110899448395,-0.7848615050315857,0.3194071650505066,-1.1735531091690063,-0.18492721021175385,0.26903828978538513,-0.6236173510551453,-0.10966227203607559,0.3301031291484833,-0.10966227203607559,1.1343390941619873,-0.10966227203607559,1.0809708833694458,0.05948251485824585,116.5
269,-0.10964702814817429,0.3230697810649872,-0.10960101336240768,1.1280933618545532,-0.10961826890707016,1.0843614339828491,0.05420704558491707,0.7250000238418579,-1.0071308563730725e-15,0.09762691706418991,2.739251431194134e-05,0.09214841574430466,-0.000739597890060395,-0.06335888803005219,0.06916610151529312,-0.0,0.392836332321167,-0.19248062372207642,-0.07419171184301376,0.06698374450206757,-0.9976633191108704,0.013456783257424831,-0.9956188797950745,-0.06771618872880936,-0.06447894126176834,-1.1478278636932373,0.31862837076187134,-0.7777684330940247,0.30039602518081665,-1.1638797521591187,-0.1424901932477951,0.27814415097236633,-0.6114848256111145,-0.10966227203607559,0.33262863755226135,-0.10966227203607559,1.1371052265167236,-0.10966227203607559,1.0800867080688477,0.06255137175321579,116.5
270,-0.10964702814817429,0.3267877697944641,-0.10960101336240768,1.1313376426696777,-0.10963743925094604,1.082568645477295,0.05702190101146698,0.7250000238418579,-1.0071308563730725e-15,0.09236755967140198,2.739251431194134e-05,0.08102705329656601,-0.0005204577464610338,-0.04760818928480148,0.070343978703022,-0.0,0.39234012365341187,-0.19214041531085968,-0.07451876252889633,0.06693374365568161,-0.9976412653923035,0.015223503112792969,-0.9956179857254028,-0.06778108328580856,-0.06442458927631378,-1.144590139389038,0.2753477692604065,-0.7723888158798218,0.2581901550292969,-1.1480873823165894,-0.08557038754224777,0.287868857383728,-0.5981695055961609,-0.10966227203607559,0.33504819869995117,-0.10966227203607559,1.1390833854675293,-0.10966227203607559,1.0800015926361084,0.06565796583890915,116.5
271,-0.10964702814817429,0.32993432879447937,-0.10959142446517944,1.1343193054199219,-0.10964511334896088,1.0812455415725708,0.06002083420753479,0.7260000109672546,-1.0071308563730725e-15,0.0846976563334465,0.0001369625679217279,0.07735645771026611,-0.00030131766106933355,-0.03777427598834038,0.07300104945898056,-0.0,0.3909359574317932,-0.18691906332969666,-0.0756664052605629,0.043054889887571335,-0.9990122318267822,0.01099306344985962,-0.9970660209655762,-0.04366284981369972,-0.06287170201539993,-1.1238526105880737,0.25369536876678467,-0.7415259480476379,0.18981119990348816,-1.112223744392395,-0.035788170993328094,0.28081923723220825,-0.599862277507782,-0.10966227203607559,0.3375451862812042,-0.10966227203607559,1.1400136947631836,-0.10966227203607559,1.0801719427108765,0.06844540685415268,116.5
272,-0.10964702814817429,0.3326399028301239,-0.10957992076873779,1.1368427276611328,-0.10964895039796829,1.080562949180603,0.06299100071191788,0.7260000109672546,-1.0071308563730725e-15,0.07168620824813843,0.00030131766106933355,0.0678238645195961,-0.00010957005724776536,-0.023311030119657516,0.07469938695430756,-0.0,0.3907693326473236,-0.18501974642276764,-0.07559670507907867,0.03524141386151314,-0.9993453025817871,0.008186549879610538,-0.9973893761634827,-0.03568669408559799,-0.06277602910995483,-1.1116259098052979,0.2175161987543106,-0.7302084565162659,0.14875927567481995,-1.0945876836776733,0.007899770513176918,0.2831190526485443,-0.5950049161911011,-0.10966227203607559,0.3391653895378113,-0.10966227203607559,1.1413054466247559,-0.10966227203607559,1.08079993724823,0.07148457318544388,116.5
273,-0.10964702814817429,0.3352246582508087,-0.10957992076873779,1.1385358572006226,-0.1096508651971817,1.080327033996582,0.06598418205976486,0.7250000238418579,-1.0071308563730725e-15,0.06549549847841263,0.00010957005724776536,0.05040222406387329,-5.478502862388268e-05,-0.009916090406477451,0.0745898187160492,-0.0,0.3914061486721039,-0.18421439826488495,-0.07459425926208496,0.03513696789741516,-0.9993477463722229,0.00833449512720108,-0.9973322749137878,-0.03559758514165878,-0.0637272298336029,-1.092110514640808,0.17662158608436584,-0.7147791385650635,0.13358840346336365,-1.0864008665084839,0.03417808562517166,0.2891336977481842,-0.5792727470397949,-0.10966227203607559,0.34052330255508423,-0.10966227203607559,1.1425435543060303,-0.10966227203607559,1.0813523530960083,0.07465819269418716,116.5
274,-0.10964702814817429,0.3374374210834503,-0.10957799851894379,1.1399049758911133,-0.1096508651971817,1.0804057121276855,0.06894093006849289,0.7250000238418579,-1.0071308563730725e-15,0.05935957655310631,2.739251431194134e-05,0.03676075488328934,-2.739251431194134e-05,-0.0009039529832080007,0.0742884948849678,-0.0,0.3882417678833008,-0.18295042216777802,-0.0756084993481636,0.03936794400215149,-0.9992063641548157,0.006064250133931637,-0.9972211718559265,-0.03967241942882538,-0.06305576115846634,-1.0900592803955078,0.13010552525520325,-0.7173569798469543,0.07758739590644836,-1.0750497579574585,0.0901796892285347,0.2986701428890228,-0.5711361765861511,-0.10966227203607559,0.341340571641922,-0.10966227203607559,1.1422325372695923,-0.10966227203607559,1.083111047744751,0.07790103554725647,116.5
275,-0.10964702814817429,0.33922258019447327,-0.10957799851894379,1.1414235830307007,-0.1096508651971817,1.0809061527252197,0.07241348177194595,0.7250000238418579,-1.0071308563730725e-15,0.04437587410211563,2.739251431194134e-05,0.03391193225979805,-6.264829849042584e-16,0.008272538892924786,0.07617858052253723,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0861989259719849,0.1106363832950592,-0.7192596793174744,0.07331517338752747,-1.073107123374939,0.09388900548219681,0.30118873715400696,-0.5726531744003296,-0.10966227203607559,0.3425416648387909,-0.10966227203607559,1.1436229944229126,-0.10966227203607559,1.0837228298187256,0.08144914358854294,116.5
276,-0.10964702814817429,0.3403136432170868,-0.10957799851894379,1.1420141458511353,-0.1096508651971817,1.0819416046142578,0.07540282607078552,0.7250000238418579,-1.0071308563730725e-15,0.031556177884340286,-7.930164816114238e-18,0.02262621745467186,-6.264829849042584e-16,0.020215675234794617,0.07554855197668076,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0812616348266602,0.07436418533325195,-0.7220826745033264,0.05517527461051941,-1.069542646408081,0.12169910222291946,0.3089299499988556,-0.56522136926651,-0.10966227203607559,0.3425445556640625,-0.10966227203607559,1.1436693668365479,-0.10966227203607559,1.0855926275253296,0.08467072248458862,116.5
277,-0.10964511334896088,0.3414871394634247,-0.10957799851894379,1.1427063941955566,-0.1096508651971817,1.0829463005065918,0.07865678519010544,0.7260000109672546,2.739251431194134e-05,0.028132112696766853,-7.930164816114238e-18,0.015175452455878258,-6.264829849042584e-16,0.025995496660470963,0.07867129892110825,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0756611824035645,0.054825544357299805,-0.719679057598114,0.050501614809036255,-1.0694763660430908,0.1337517648935318,0.3135005235671997,-0.5591811537742615,-0.10966227203607559,0.3431318998336792,-0.10966227203607559,1.1442214250564575,-0.10966227203607559,1.086958885192871,0.08806180208921432,116.5
278,-0.10964127629995346,0.3421314060688019,-0.10957799851894379,1.143237590789795,-0.1096508651971817,1.0843192338943481,0.081920325756073,0.7260000109672546,8.217753929784521e-05,0.021804440766572952,-7.930164816114238e-18,0.015421985648572445,-6.264829849042584e-16,0.030296120792627335,0.0816296935081482,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0765703916549683,0.04666389524936676,-0.7234634757041931,0.04783010482788086,-1.068651795387268,0.14227081835269928,0.3148384392261505,-0.5616277456283569,-0.10966227203607559,0.3435313105583191,-0.10966227203607559,1.1446725130081177,-0.10966227203607559,1.0885874032974243,0.09136547893285751,116.5
279,-0.10963936150074005,0.3427066504955292,-0.10957799851894379,1.143782138824463,-0.1096508651971817,1.0859146118164062,0.08565173298120499,0.7250000238418579,5.478502862388268e-05,0.013175799511373043,-7.930164816114238e-18,0.0122444536536932,-6.264829849042584e-16,0.035528089851140976,0.0824514701962471,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.076324224472046,0.03039848804473877,-0.727424144744873,0.038849472999572754,-1.0672482252120972,0.1511995941400528,0.3182128965854645,-0.5618146657943726,-0.10966227203607559,0.34361860156059265,-0.10966227203607559,1.1449476480484009,-0.10966227203607559,1.090450644493103,0.0951981171965599,116.5
280,-0.10963360965251923,0.3431457579135895,-0.10957799851894379,1.144251823425293,-0.10965277999639511,1.0874313116073608,0.08893637359142303,0.7250000238418579,8.217753929784521e-05,0.011696603149175644,-7.930164816114238e-18,0.01183356624096632,-2.739251431194134e-05,0.03692510724067688,0.08261582255363464,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0754352807998657,0.02731834352016449,-0.727492094039917,0.039154887199401855,-1.0665711164474487,0.15094955265522003,0.3183217942714691,-0.5623465776443481,-0.10966227203607559,0.3439653217792511,-0.10966227203607559,1.1454265117645264,-0.10966227203607559,1.091959834098816,0.09848602861166,116.5
281,-0.10963168740272522,0.343396931886673,-0.10957799851894379,1.144608497619629,-0.10965277999639511,1.0890477895736694,0.09230346232652664,0.7250000238418579,8.217753929784521e-05,0.008162968792021275,-7.930164816114238e-18,0.010162622667849064,-6.264829849042584e-16,0.039472613483667374,0.0833006352186203,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0744686126708984,0.020502299070358276,-0.7282090783119202,0.03649437427520752,-1.0659137964248657,0.15247561037540436,0.3193584382534027,-0.5624126195907593,-0.10966227203607559,0.34401199221611023,-0.10966227203607559,1.1457033157348633,-0.10966227203607559,1.093622088432312,0.10188421607017517,116.5
282,-0.10962977260351181,0.34366729855537415,-0.10957799851894379,1.1449939012527466,-0.10965277999639511,1.0906411409378052,0.09562260657548904,0.7260000109672546,2.739251431194134e-05,0.006355063058435917,-7.930164816114238e-18,0.009176491759717464,-6.264829849042584e-16,0.04015742614865303,0.08349238336086273,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0733811855316162,0.017016887664794922,-0.7272364497184753,0.035418301820755005,-1.0654124021530151,0.1483900099992752,0.31909385323524475,-0.562964141368866,-0.10966227203607559,0.34417781233787537,-0.10966227203607559,1.1460564136505127,-0.10966227203607559,1.0950928926467896,0.10519541800022125,116.5
283,-0.1096278578042984,0.3438245356082916,-0.10957799851894379,1.1453332901000977,-0.10965277999639511,1.0922249555587769,0.09896285086870193,0.7250000238418579,2.739251431194134e-05,0.005149792414158583,-7.930164816114238e-18,0.009039529599249363,-6.264829849042584e-16,0.039691753685474396,0.08349238336086273,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0730161666870117,0.01444774866104126,-0.726866602897644,0.0346967875957489,-1.0650442838668823,0.141237273812294,0.31906062364578247,-0.5640445947647095,-0.10966227203607559,0.3442579507827759,-0.10966227203607559,1.146374225616455,-0.10966227203607559,1.0964621305465698,0.10853466391563416,116.5
284,-0.1096259355545044,0.3439779281616211,-0.10957799851894379,1.1457072496414185,-0.10965277999639511,1.0937283039093018,0.10232610255479813,0.7250000238418579,5.478502862388268e-05,0.00372538180090487,-7.930164816114238e-18,0.008957352489233017,-6.264829849042584e-16,0.038404304534196854,0.0836019515991211,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0727423429489136,0.01214800775051117,-0.7258850932121277,0.033038973808288574,-1.0648497343063354,0.13130731880664825,0.31846949458122253,-0.5657309293746948,-0.10966227203607559,0.3443423807621002,-0.10966227203607559,1.1466984748840332,-0.10966227203607559,1.0976675748825073,0.11188019067049026,116.5
285,-0.1096259355545044,0.3441006541252136,-0.10957799851894379,1.1460447311401367,-0.10965277999639511,1.095197081565857,0.10566443204879761,0.7260000109672546,2.739251431194134e-05,0.0034240642562508583,-7.930164816114238e-18,0.008875174447894096,-6.264829849042584e-16,0.03697989508509636,0.08404023200273514,-0.0,0.3893267512321472,-0.183336079120636,-0.07379838824272156,0.04565364494919777,-0.9988839030265808,0.012112685479223728,-0.9967414736747742,-0.0463561974465847,-0.06601165235042572,-1.0719609260559082,0.0117817223072052,-0.7238420844078064,0.03312698006629944,-1.064836859703064,0.12122363597154617,0.31724539399147034,-0.5671728253364563,-0.10966227203607559,0.3444541096687317,-0.10966227203607559,1.1470385789871216,-0.10966227203607559,1.0988337993621826,0.11518179625272751,116.5
