step,agent/xarm7_ball_ee-0/qpos_0,agent/xarm7_ball_ee-0/qpos_1,agent/xarm7_ball_ee-0/qpos_2,agent/xarm7_ball_ee-0/qpos_3,agent/xarm7_ball_ee-0/qpos_4,agent/xarm7_ball_ee-0/qpos_5,agent/xarm7_ball_ee-0/qpos_6,agent/xarm7_ball_ee-0/qpos_7,agent/xarm7_ball_ee-0/qvel_0,agent/xarm7_ball_ee-0/qvel_1,agent/xarm7_ball_ee-0/qvel_2,agent/xarm7_ball_ee-0/qvel_3,agent/xarm7_ball_ee-0/qvel_4,agent/xarm7_ball_ee-0/qvel_5,agent/xarm7_ball_ee-0/qvel_6,agent/xarm7_ball_ee-0/qvel_7,agent/xarm7_ball_ee-1/qpos_0,agent/xarm7_ball_ee-1/qpos_1,agent/xarm7_ball_ee-1/qpos_2,agent/xarm7_ball_ee-1/qpos_3,agent/xarm7_ball_ee-1/qpos_4,agent/xarm7_ball_ee-1/qpos_5,agent/xarm7_ball_ee-1/qpos_6,agent/xarm7_ball_ee-1/qpos_7,agent/xarm7_ball_ee-1/qvel_0,agent/xarm7_ball_ee-1/qvel_1,agent/xarm7_ball_ee-1/qvel_2,agent/xarm7_ball_ee-1/qvel_3,agent/xarm7_ball_ee-1/qvel_4,agent/xarm7_ball_ee-1/qvel_5,agent/xarm7_ball_ee-1/qvel_6,agent/xarm7_ball_ee-1/qvel_7,extra/box_pose_6d_from_bimanual_center_0,extra/box_pose_6d_from_bimanual_center_1,extra/box_pose_6d_from_bimanual_center_2,extra/box_pose_6d_from_bimanual_center_3,extra/box_pose_6d_from_bimanual_center_4,extra/box_pose_6d_from_bimanual_center_5,extra/box_pose_6d_from_bimanual_center_6,extra/box_pose_6d_from_bimanual_center_7,extra/box_pose_6d_from_bimanual_center_8
53,0.04967008903622627,-0.27117735147476196,-0.020434124395251274,0.32123294472694397,-0.8227971792221069,0.6671217083930969,0.4367274045944214,0.7234683036804199,-0.1217704564332962,-0.15436384081840515,0.08390875160694122,-0.13529706001281738,0.03406210616230965,-0.1396392285823822,0.16035380959510803,0.03737406060099602,0.4103376567363739,0.20897869765758514,-0.10244271904230118,0.6280228495597839,-0.4165658950805664,-0.11237440258264542,-1.145837426185608,0.7235293984413147,0.07205533236265182,-0.06593814492225647,-0.1449151337146759,-0.17201964557170868,-0.07389213144779205,-0.1705145537853241,-0.18055014312267303,-0.0024235702585428953,0.4258296489715576,0.03701971098780632,-0.02909405529499054,0.9613201022148132,-0.27543359994888306,-3.988018875134003e-07,0.27543359994888306,0.9613201022148132,9.72680069821763e-08
54,0.0411943718791008,-0.27918320894241333,-0.014193464070558548,0.31396788358688354,-0.82132488489151,0.6589375734329224,0.4478500485420227,0.7234704494476318,-0.119278684258461,-0.14552874863147736,0.08415160328149796,-0.1290295124053955,0.030787790194153786,-0.1354924738407135,0.1557905524969101,0.034546203911304474,0.41616004705429077,0.20616385340690613,-0.11232081055641174,0.6191167831420898,-0.421353816986084,-0.12268441170454025,-1.1576913595199585,0.7235279679298401,0.07404163479804993,-0.056849155575037,-0.14036045968532562,-0.15651768445968628,-0.07433216273784637,-0.1618092805147171,-0.17532826960086823,-0.0029383827932178974,0.42527419328689575,0.03728931397199631,-0.02909405529499054,0.9604283571243286,-0.2785272002220154,-5.154113296157448e-07,0.2785272002220154,0.9604283571243286,9.41577837920704e-08
55,0.03293558210134506,-0.28683266043663025,-0.008040201850235462,0.3069838583469391,-0.8198114633560181,0.6510621309280396,0.458758145570755,0.7234721779823303,-0.11632136255502701,-0.1401461958885193,0.08307179063558578,-0.12493608146905899,0.031194789335131645,-0.12901799380779266,0.15274865925312042,0.0328548401594162,0.4220748245716095,0.20378223061561584,-0.1219451054930687,0.6110639572143555,-0.42606741189956665,-0.13234834372997284,-1.1690394878387451,0.7235263586044312,0.07627812772989273,-0.0488344244658947,-0.13668014109134674,-0.14142736792564392,-0.07307207584381104,-0.15156306326389313,-0.16878367960453033,-0.007353020366281271,0.4247550964355469,0.03753961622714996,-0.029094059020280838,0.9595950841903687,-0.28138449788093567,-2.821614941694861e-07,0.28138449788093567,0.9595950841903687,3.2682203254807973e-07
56,0.024868221953511238,-0.29413682222366333,-0.0019697537645697594,0.3002796471118927,-0.8182730078697205,0.6434091329574585,0.4693084955215454,0.723475456237793,-0.1137969121336937,-0.13321854174137115,0.08273472636938095,-0.11921902745962143,0.029036682099103928,-0.12249181419610977,0.14779838919639587,0.028984906151890755,0.42804259061813354,0.20176640152931213,-0.1313081979751587,0.6037920713424683,-0.4306984543800354,-0.1413504034280777,-1.1798388957977295,0.7235240936279297,0.0779460072517395,-0.04227495193481445,-0.1327071189880371,-0.1281442493200302,-0.07166784256696701,-0.14128559827804565,-0.16192153096199036,-0.0013415723806247115,0.4242699444293976,0.03777480497956276,-0.029094062745571136,0.9588156938552856,-0.2840290367603302,-6.424649541258987e-07,0.2840290367603302,0.9588156938552856,5.0771959081430396e-08
57,0.017061229795217514,-0.30114808678627014,0.003962136805057526,0.2937979996204376,-0.8168120980262756,0.636002779006958,0.4796432852745056,0.7234781384468079,-0.11014477908611298,-0.12904028594493866,0.08165246993303299,-0.11581968516111374,0.02611706405878067,-0.11626564711332321,0.1448144018650055,0.026179270818829536,0.43404707312583923,0.20010532438755035,-0.14040915668010712,0.597230851650238,-0.4352286159992218,-0.14980442821979523,-1.1902021169662476,0.7235228419303894,0.07910085469484329,-0.03521126136183739,-0.12888115644454956,-0.11542993038892746,-0.06990458816289902,-0.13339704275131226,-0.15657369792461395,-0.0059035224840044975,0.4238215684890747,0.03799223527312279,-0.02909402921795845,0.9580930471420288,-0.2864571213722229,-2.4132782527885865e-07,0.2864571213722229,0.9580930471420288,3.3037130720003915e-07
58,0.009444600902497768,-0.30785804986953735,0.009803153574466705,0.2875573933124542,-0.8153743147850037,0.6288085579872131,0.4896409511566162,0.7234807014465332,-0.10824599117040634,-0.12296397984027863,0.08095527440309525,-0.1104973703622818,0.02405652403831482,-0.11006420850753784,0.14010509848594666,0.023094741627573967,0.4400781989097595,0.19871489703655243,-0.14927080273628235,0.5913074612617493,-0.43967941403388977,-0.15766163170337677,-1.2000337839126587,0.7235212922096252,0.08035673946142197,-0.030958134680986404,-0.12540188431739807,-0.10499640554189682,-0.06870127469301224,-0.12340709567070007,-0.1499089002609253,-0.0058740186505019665,0.4233993887901306,0.03819436579942703,-0.029094040393829346,0.9574158787727356,-0.28871244192123413,-8.915634452932863e-07,0.28871244192123413,0.9574158787727356,9.290823754781741e-08
59,0.0020801678765565157,-0.3142661154270172,0.015525070019066334,0.281593382358551,-0.8139584064483643,0.6217405200004578,0.4993382692337036,0.7234837412834167,-0.10467179119586945,-0.11846745759248734,0.08099175244569778,-0.10538778454065323,0.021767152473330498,-0.10308406502008438,0.13593153655529022,0.01941816695034504,0.4461343586444855,0.19755175709724426,-0.15790289640426636,0.5859594345092773,-0.4440115988254547,-0.1649414598941803,-1.209344744682312,0.7235195636749268,0.08119220286607742,-0.026261933147907257,-0.12208610028028488,-0.09461398422718048,-0.06667724996805191,-0.11456260085105896,-0.14305485785007477,-0.004970239475369453,0.4230789542198181,0.038479018956422806,-0.029094010591506958,0.9566994905471802,-0.29107755422592163,-2.593621672986046e-07,0.29107755422592163,0.9566994905471802,-1.8083441943872458e-07
60,-0.00500508351251483,-0.32041287422180176,0.021149486303329468,0.27585574984550476,-0.8125705122947693,0.6148419976234436,0.5087757110595703,0.7234864830970764,-0.10123526304960251,-0.11445561796426773,0.0806933045387268,-0.10137879848480225,0.019550245255231857,-0.09644191712141037,0.13230153918266296,0.015880810096859932,0.4522058367729187,0.1966131180524826,-0.16633808612823486,0.5811353921890259,-0.44826191663742065,-0.17174072563648224,-1.2182139158248901,0.7235180139541626,0.0821428894996643,-0.02189841866493225,-0.11928504705429077,-0.08539328724145889,-0.06522424519062042,-0.10729426145553589,-0.13786523044109344,-0.004225414711982012,0.4228017330169678,0.03878374025225639,-0.02909402921795845,0.9560108184814453,-0.2933312952518463,-1.5132767430259264e-06,0.2933312952518463,0.9560108184814453,-2.514704533496115e-08
61,-0.011895858682692051,-0.3263683319091797,0.026659570634365082,0.27031925320625305,-0.8113165497779846,0.6082139611244202,0.517964780330658,0.7234880328178406,-0.0989590585231781,-0.11114586144685745,0.07867193967103958,-0.0977865681052208,0.017681384459137917,-0.09270452708005905,0.12881991267204285,0.013945322483778,0.4582877457141876,0.19587938487529755,-0.17457836866378784,0.5767947435379028,-0.4524228274822235,-0.1780896782875061,-1.2266656160354614,0.7235177159309387,0.08272325992584229,-0.01813589595258236,-0.11647038161754608,-0.07727393507957458,-0.06437044590711594,-0.10081199556589127,-0.13412833213806152,-0.001370705896988511,0.4225642681121826,0.03910084441304207,-0.02909420058131218,0.9553614258766174,-0.2954395115375519,-3.8850007513246965e-06,0.2954395115375519,0.9553614258766174,-2.968756007248885e-06
62,-0.0186020340770483,-0.3321925103664398,0.0320141538977623,0.2649408280849457,-0.8101815581321716,0.6018208861351013,0.5269061326980591,0.7234891653060913,-0.09638090431690216,-0.10920030623674393,0.07649728655815125,-0.09548112004995346,0.016001489013433456,-0.08932933956384659,0.12534143030643463,0.012757468037307262,0.4643496572971344,0.1953301876783371,-0.18263298273086548,0.5728839039802551,-0.4564794898033142,-0.18404337763786316,-1.234727382659912,0.7235164046287537,0.08306325227022171,-0.01445570308715105,-0.11387366056442261,-0.06958356499671936,-0.06179405003786087,-0.09465108066797256,-0.1281842142343521,-0.003890370950102806,0.42234858870506287,0.03939796984195709,-0.029094073921442032,0.9547604918479919,-0.29737588763237,-1.649771434131253e-06,0.29737588763237,0.9547604918479919,-2.2828390910945018e-07
63,-0.025170620530843735,-0.33786049485206604,0.037256937474012375,0.25973087549209595,-0.8091305494308472,0.5956412553787231,0.5355015397071838,0.7234903573989868,-0.09461050480604172,-0.10553335398435593,0.07492273300886154,-0.09199368208646774,0.014804375357925892,-0.08634509891271591,0.12048272043466568,0.01133063156157732,0.47039705514907837,0.19491571187973022,-0.19049698114395142,0.569358766078949,-0.4604139029979706,-0.18957379460334778,-1.2423328161239624,0.7235168814659119,0.08335995674133301,-0.012095333077013493,-0.11087226867675781,-0.06317861378192902,-0.05767013505101204,-0.08782746642827988,-0.12064383924007416,-0.0022587967105209827,0.4221457839012146,0.03968062996864319,-0.029094073921442032,0.9541881084442139,-0.2992074489593506,-9.088743126994814e-07,0.2992074489593506,0.9541881084442139,-4.6239284756666166e-07
64,-0.03157666698098183,-0.34335291385650635,0.042389024049043655,0.2546900510787964,-0.8081846833229065,0.5896556377410889,0.5437870025634766,0.7234912514686584,-0.0920451208949089,-0.10242129117250443,0.07365120947360992,-0.08926580846309662,0.013292420655488968,-0.0836358591914177,0.11612188071012497,0.010261857882142067,0.4764387309551239,0.19460612535476685,-0.19818055629730225,0.5661457180976868,-0.46416381001472473,-0.1947411149740219,-1.2495129108428955,0.7235032320022583,0.08455927670001984,-0.009986295364797115,-0.11051230877637863,-0.05605268478393555,-0.055102623999118805,-0.07987739145755768,-0.11047259718179703,0.016382118687033653,0.4219498038291931,0.03993825986981392,-0.02909345179796219,0.9536492228507996,-0.3009205758571625,1.2703660104307346e-05,0.3009205758571625,0.9536492228507996,3.5656444197229575e-06
65,-0.037728819996118546,-0.34877100586891174,0.04736052080988884,0.24972184002399445,-0.8075277805328369,0.5837976932525635,0.5519186854362488,0.7234925627708435,-0.08789758384227753,-0.10218551009893417,0.07176855951547623,-0.08881814032793045,0.009162692353129387,-0.0819166824221611,0.11395236104726791,0.008699757046997547,0.48237717151641846,0.19449879229068756,-0.20567673444747925,0.5632509589195251,-0.4677669107913971,-0.19975177943706512,-1.2565193176269531,0.7235167026519775,0.08247193694114685,-0.005454538390040398,-0.10632073879241943,-0.05160476267337799,-0.05665965750813484,-0.08095896989107132,-0.11823885887861252,-0.0013713203370571136,0.42177194356918335,0.04019428417086601,-0.02909410372376442,0.9531314373016357,-0.302556574344635,-1.1773745427490212e-06,0.302556574344635,0.9531314373016357,-1.271523274226638e-06
66,-0.04382755607366562,-0.3539949953556061,0.052219994366168976,0.24481312930583954,-0.8067725300788879,0.5781803727149963,0.5597032308578491,0.7234931588172913,-0.08940637111663818,-0.09631633758544922,0.06887861341238022,-0.08660843223333359,0.009578580036759377,-0.07885555922985077,0.10911634564399719,0.007886713370680809,0.48832476139068604,0.19440919160842896,-0.2130458801984787,0.5606545805931091,-0.471392959356308,-0.2042638510465622,-1.262959599494934,0.7235125303268433,0.08346027880907059,-0.006633225362747908,-0.1043763980269432,-0.04742705076932907,-0.05636456608772278,-0.07074970006942749,-0.1093556359410286,-0.003466457361355424,0.4216043949127197,0.04043903201818466,-0.029094107449054718,0.952637255191803,-0.30410894751548767,-1.932702616613824e-06,0.30410894751548767,0.952637255191803,-1.3635451523441589e-06
67,-0.049829162657260895,-0.35897114872932434,0.05695822462439537,0.2401561290025711,-0.8061823844909668,0.5725388526916504,0.567101240158081,0.7234929800033569,-0.08596721291542053,-0.09242083132266998,0.06854066252708435,-0.08083181083202362,0.00810248963534832,-0.07941726595163345,0.10371929407119751,0.008225168101489544,0.4942421317100525,0.1943598985671997,-0.22022023797035217,0.5583450794219971,-0.4748534858226776,-0.20832592248916626,-1.2688652276992798,0.7235115170478821,0.08340946584939957,-0.00430288864299655,-0.1016676053404808,-0.041123270988464355,-0.053657859563827515,-0.06412425637245178,-0.1032661646604538,-0.00295032886788249,0.4214475750923157,0.040664929896593094,-0.029094122350215912,0.952176570892334,-0.3055482804775238,-2.057854317172314e-06,0.3055482804775238,0.952176570892334,-1.2726832210319117e-06
68,-0.05565585196018219,-0.3637888729572296,0.06164388731122017,0.2355559915304184,-0.8054625988006592,0.5673198699951172,0.574224054813385,0.7234944105148315,-0.08485840260982513,-0.09023687988519669,0.06734800338745117,-0.08221087604761124,0.008731947280466557,-0.07321885228157043,0.09985502064228058,0.006474434398114681,0.5001641511917114,0.19436419010162354,-0.2272878736257553,0.5562627911567688,-0.4782862365245819,-0.21208913624286652,-1.2744776010513306,0.7235103249549866,0.08369309455156326,-0.0040327380411326885,-0.10018927603960037,-0.03832440450787544,-0.05325191095471382,-0.05958857014775276,-0.09826958924531937,-0.002765391953289509,0.4212992191314697,0.04088153317570686,-0.02909409999847412,0.9517354369163513,-0.30691957473754883,-1.8552784695202718e-06,0.30691957473754883,0.9517354369163513,-1.1488189102237811e-06
69,-0.06137082353234291,-0.368417352437973,0.06620736420154572,0.2311573475599289,-0.8051136136054993,0.5619223117828369,0.5810401439666748,0.7234940528869629,-0.08208590000867844,-0.0855361744761467,0.06615616381168365,-0.07580676674842834,0.0043516685254871845,-0.07657629996538162,0.09551060199737549,0.006906285881996155,0.506023108959198,0.1944218873977661,-0.2341891974210739,0.5543918609619141,-0.4815269112586975,-0.2155655175447464,-1.279663324356079,0.723510205745697,0.08258578181266785,-0.001885838806629181,-0.09762696176767349,-0.033269140869379044,-0.050563275814056396,-0.05474173277616501,-0.09235207736492157,0.0014521526172757149,0.42116498947143555,0.04107694327831268,-0.029094025492668152,0.951336145401001,-0.3081550896167755,2.0633615349652246e-07,0.3081550896167755,0.951336145401001,-8.702893978806969e-07
70,-0.0669001117348671,-0.37292397022247314,0.07070185244083405,0.22675968706607819,-0.804589569568634,0.556962788105011,0.5876543521881104,0.7234957218170166,-0.08062644302845001,-0.08523253351449966,0.06495079398155212,-0.0789857804775238,0.005636087153106928,-0.06953499466180801,0.09270822256803513,0.004879311192780733,0.5118491649627686,0.19451628625392914,-0.24098986387252808,0.5526798367500305,-0.4847796857357025,-0.21883262693881989,-1.2846317291259766,0.7235087156295776,0.0827861800789833,-0.0022694517392665148,-0.09625554829835892,-0.032187625765800476,-0.05016137287020683,-0.05182254686951637,-0.09017268568277359,-0.0027247786056250334,0.4210350513458252,0.041266605257987976,-0.029094066470861435,0.9509470462799072,-0.30935370922088623,-8.739666554902215e-07,0.30935370922088623,0.9509470462799072,-5.778333047601336e-07
71,-0.07236050069332123,-0.37725162506103516,0.07507972419261932,0.2225683331489563,-0.8044555187225342,0.5517629384994507,0.5939305424690247,0.723494827747345,-0.0788378193974495,-0.07936219125986099,0.06362145394086838,-0.07172057777643204,0.0006722068064846098,-0.07440301030874252,0.08794393390417099,0.005881812889128923,0.5176295638084412,0.19463463127613068,-0.24762001633644104,0.5511601567268372,-0.4878215193748474,-0.22178258001804352,-1.2891312837600708,0.7235080599784851,0.08276037871837616,-0.0007536414777860045,-0.09396018087863922,-0.027337493374943733,-0.04657957702875137,-0.045918773859739304,-0.08365503698587418,-0.002078319899737835,0.42091497778892517,0.041439175605773926,-0.029094085097312927,0.9505892395973206,-0.310451477766037,-3.8221733689169923e-07,0.310451477766037,0.9505892395973206,-3.42102737249661e-07
72,-0.07766927033662796,-0.3814302384853363,0.0794268473982811,0.21841011941432953,-0.8040595650672913,0.5470408201217651,0.5999720692634583,0.7234967947006226,-0.07761334627866745,-0.07905205339193344,0.06304576247930527,-0.07452589273452759,0.0037469123490154743,-0.06611839681863785,0.08470619469881058,0.003521702717989683,0.5233962535858154,0.19475331902503967,-0.25416868925094604,0.5497748851776123,-0.4909123480319977,-0.22449490427970886,-1.2933744192123413,0.7235071659088135,0.0825144350528717,-0.001708132098428905,-0.09245798736810684,-0.02673732116818428,-0.04776354506611824,-0.04290390759706497,-0.0800296813249588,-0.0016812479589134455,0.42079609632492065,0.041608694940805435,-0.029094014316797256,0.9502350091934204,-0.31153395771980286,-4.994051892026619e-07,0.31153395771980286,0.9502350091934204,2.6849193091038615e-07
73,-0.08287861943244934,-0.3854537010192871,0.08363562077283859,0.2144307643175125,-0.8040825724601746,0.5420570373535156,0.6057367324829102,0.7234958410263062,-0.07497206330299377,-0.073889821767807,0.06155884265899658,-0.06823473423719406,-0.0016921088099479675,-0.0713123232126236,0.08080411702394485,0.004766816273331642,0.5291156768798828,0.19490784406661987,-0.2605559527873993,0.5485579371452332,-0.49375036358833313,-0.2269556075334549,-1.297226905822754,0.7235047817230225,0.08240390568971634,0.00029840797651559114,-0.09021787345409393,-0.021617578342556953,-0.043033383786678314,-0.037392791360616684,-0.07511693984270096,0.007369549944996834,0.4206886291503906,0.04175949841737747,-0.029094085097312927,0.9499168992042542,-0.31250256299972534,-1.824844559905614e-07,0.31250256299972534,0.9499168992042542,1.5860493931540987e-06
74,-0.08790219575166702,-0.3893839716911316,0.08779492229223251,0.21042731404304504,-0.8039560317993164,0.5374846458435059,0.6113520264625549,0.723497748374939,-0.07326366752386093,-0.0750170424580574,0.06070467457175255,-0.07188380509614944,-0.0002040857943939045,-0.0642581433057785,0.07872229069471359,0.0023153028450906277,0.5347725749015808,0.19509628415107727,-0.2668522596359253,0.5474452376365662,-0.49665915966033936,-0.22930817306041718,-1.3009828329086304,0.7235040068626404,0.08119294792413712,-9.309600864071399e-05,-0.08854235708713531,-0.02179727517068386,-0.04461690038442612,-0.03713442385196686,-0.07347573339939117,0.000799868255853653,0.4205828309059143,0.041905298829078674,-0.02909410372376442,0.9496057629585266,-0.3134467899799347,2.6088432036885933e-07,0.3134467899799347,0.9496057629585266,1.5677796909585595e-06
75,-0.09288042783737183,-0.39317408204078674,0.09184166043996811,0.20660175383090973,-0.8041471242904663,0.5326861143112183,0.6166622042655945,0.7234967947006226,-0.07209920883178711,-0.06920559704303741,0.05908047780394554,-0.06544298678636551,-0.004179210867732763,-0.06852984428405762,0.07442467659711838,0.0034560237545520067,0.5403956174850464,0.19527064263820648,-0.2730144262313843,0.5464563369750977,-0.49936774373054504,-0.2313842922449112,-1.3043098449707031,0.7235032320022583,0.08027448505163193,0.0006214450113475323,-0.08631696552038193,-0.018111808225512505,-0.04212935268878937,-0.03158494830131531,-0.06807015091180801,0.0023265802301466465,0.4204845428466797,0.042038772255182266,-0.029094163328409195,0.949317455291748,-0.31431883573532104,1.2428484978954657e-06,0.31431883573532104,0.949317455291748,2.1162097709748195e-06
76,-0.09772298485040665,-0.39682701230049133,0.09585381299257278,0.2028162032365799,-0.8041163086891174,0.5282663106918335,0.6217654943466187,0.7234981656074524,-0.0707206204533577,-0.06936347484588623,0.05873465910553932,-0.0673346072435379,-0.0014976878883317113,-0.0621829517185688,0.07156026363372803,0.0018177765887230635,0.545961320400238,0.19542843103408813,-0.279096782207489,0.5455490946769714,-0.5021623373031616,-0.23328745365142822,-1.307417869567871,0.7235040664672852,0.07940893620252609,-0.0001771523238858208,-0.084543876349926,-0.017837045714259148,-0.04405391588807106,-0.029595376923680305,-0.06610003113746643,0.001569144893437624,0.42038583755493164,0.04217200726270676,-0.02909420058131218,0.949029266834259,-0.3151879906654358,1.8875009573093848e-06,0.3151879906654358,0.949029266834259,2.3940406208566856e-06
77,-0.10248531401157379,-0.4003714323043823,0.09974472224712372,0.19917498528957367,-0.8043762445449829,0.523696780204773,0.626628577709198,0.7234973907470703,-0.0689508393406868,-0.06531400233507156,0.05695131793618202,-0.06277718394994736,-0.0052253189496695995,-0.06535744667053223,0.0681445524096489,0.002827886026352644,0.5514915585517883,0.1955934762954712,-0.28505152463912964,0.5447603464126587,-0.5047627091407776,-0.2349713146686554,-1.3102000951766968,0.7234979867935181,0.07862156629562378,0.0010246544843539596,-0.08223196119070053,-0.01418803259730339,-0.040633589029312134,-0.024980934336781502,-0.061760786920785904,0.006446789018809795,0.42029446363449097,0.042291779071092606,-0.029094181954860687,0.9487660527229309,-0.3159794211387634,2.614960067148786e-06,0.3159794211387634,0.9487660527229309,2.585901711427141e-06
78,-0.10710331052541733,-0.40381547808647156,0.10358600318431854,0.1955430954694748,-0.8045226335525513,0.5194033980369568,0.6313146352767944,0.723498523235321,-0.06726652383804321,-0.06538029760122299,0.0565284863114357,-0.06448815017938614,-0.004057250451296568,-0.06072432920336723,0.06571035832166672,0.0013862325577065349,0.5569508075714111,0.19576944410800934,-0.29091447591781616,0.5440517663955688,-0.5074201226234436,-0.23654089868068695,-1.3128372430801392,0.7234956622123718,0.07720652222633362,0.00041446651448495686,-0.08023208379745483,-0.014194305986166,-0.04203231632709503,-0.02392621338367462,-0.05876517668366432,0.008157220669090748,0.4202040135860443,0.0424061082303524,-0.029094167053699493,0.9485096335411072,-0.3167482316493988,2.683841785255936e-06,0.3167482316493988,0.9485096335411072,3.690610128614935e-06
79,-0.11163938790559769,-0.4071761667728424,0.10731786489486694,0.19202423095703125,-0.8049373030662537,0.5149892568588257,0.6358043551445007,0.7234979867935181,-0.06572911888360977,-0.06225328519940376,0.05477266013622284,-0.06089223176240921,-0.007465987000614405,-0.06322000175714493,0.06289130449295044,0.0020469764713197947,0.5623654723167419,0.195953369140625,-0.2966616749763489,0.5434269905090332,-0.5098862648010254,-0.23795448243618011,-1.315212607383728,0.7234908938407898,0.07609366625547409,0.0013684761943295598,-0.07800324261188507,-0.01143472921103239,-0.03912549838423729,-0.020356081426143646,-0.05530882626771927,0.01364109106361866,0.42011988162994385,0.042509909719228745,-0.02909412980079651,0.9482735991477966,-0.3174542188644409,2.6218256152787944e-06,0.3174542188644409,0.9482735991477966,3.801255388680147e-06
80,-0.11604245007038116,-0.41046005487442017,0.11098656803369522,0.1885063350200653,-0.8052763938903809,0.5107988119125366,0.6401378512382507,0.7234988808631897,-0.06403956562280655,-0.062358610332012177,0.05413563549518585,-0.06240447238087654,-0.006735756527632475,-0.05957147851586342,0.0607561320066452,0.0010010797996073961,0.5677031874656677,0.196144238114357,-0.30231836438179016,0.5428622364997864,-0.5123917460441589,-0.23927998542785645,-1.3174651861190796,0.7234878540039062,0.07446487993001938,0.0009135318105109036,-0.07605182379484177,-0.011369206942617893,-0.040156878530979156,-0.019512802362442017,-0.05186904966831207,0.016838939860463142,0.42003747820854187,0.04260964319109917,-0.029094092547893524,0.9480441808700562,-0.31813862919807434,2.7625737857306376e-06,0.31813862919807434,0.9480441808700562,3.888342689606361e-06
81,-0.1203608289361,-0.41367846727371216,0.1145564466714859,0.18508408963680267,-0.8058541417121887,0.5065041780471802,0.6442949771881104,0.7234984636306763,-0.0624932162463665,-0.0598265640437603,0.05263844504952431,-0.0593450553715229,-0.009772409684956074,-0.061577025800943375,0.05824578180909157,0.0014736844459548593,0.5729876756668091,0.1963442713022232,-0.3078679144382477,0.5423616170883179,-0.5147271752357483,-0.24048933386802673,-1.3195089101791382,0.723483145236969,0.07280442863702774,0.0015323718544095755,-0.07374770939350128,-0.009292216040194035,-0.03765607997775078,-0.01644148677587509,-0.045235391706228256,0.029324568808078766,0.4199609160423279,0.04269961640238762,-0.029093973338603973,0.9478331804275513,-0.3187668025493622,2.633989879541332e-06,0.3187668025493622,0.9478331804275513,3.070907268920564e-06
82,-0.12452424317598343,-0.4168642461299896,0.11804372072219849,0.18162669241428375,-0.8064376711845398,0.5023932456970215,0.6483629941940308,0.7234992384910583,-0.06018271669745445,-0.06091352179646492,0.05176238343119621,-0.06160137057304382,-0.010197894647717476,-0.058853477239608765,0.05699750781059265,0.0005541526479646564,0.5781843066215515,0.19657480716705322,-0.3133254945278168,0.541892945766449,-0.5170093774795532,-0.24169576168060303,-1.3215291500091553,0.7234853506088257,0.07130878418684006,0.0020248983055353165,-0.07247883081436157,-0.009276209399104118,-0.03771953657269478,-0.017506752163171768,-0.04432422295212746,0.0142213124781847,0.4198880195617676,0.04278324544429779,-0.029094025492668152,0.9476341605186462,-0.3193579316139221,2.2867891402711393e-06,0.3193579316139221,0.9476341605186462,3.4957793104695156e-06
83,-0.12871906161308289,-0.4199158847332001,0.12152650207281113,0.17835363745689392,-0.8070566654205322,0.4982454180717468,0.6521009206771851,0.7234988808631897,-0.06146206334233284,-0.0553981177508831,0.050996821373701096,-0.05582153797149658,-0.010112323798239231,-0.059346068650484085,0.05236877501010895,0.0009221812942996621,0.5833556056022644,0.19674110412597656,-0.31869369745254517,0.5414882302284241,-0.5192784070968628,-0.2426506131887436,-1.323143720626831,0.7234818935394287,0.07112667709589005,-1.975246414076537e-05,-0.0704294890165329,-0.008458834141492844,-0.03832674026489258,-0.01186856534332037,-0.02913379855453968,-0.0011958313407376409,0.41981402039527893,0.04286842793226242,-0.029093869030475616,0.9474315643310547,-0.31995847821235657,2.8393912998581072e-06,0.31995847821235657,0.9474315643310547,2.0476225017773686e-06
84,-0.13290275633335114,-0.4227260947227478,0.12506093084812164,0.17526540160179138,-0.8073283433914185,0.4944169819355011,0.6554868817329407,0.723499596118927,-0.06129172816872597,-0.051813576370477676,0.05241372808814049,-0.05345175415277481,-0.005541958846151829,-0.054148346185684204,0.04749162495136261,6.185125675983727e-05,0.5886053442955017,0.19680571556091309,-0.3240201771259308,0.5411398410797119,-0.521440327167511,-0.24326901137828827,-1.3243030309677124,0.7234846353530884,0.0725211575627327,-0.0016489147674292326,-0.07010474801063538,-0.008014710620045662,-0.037579070776700974,-0.0077580478973686695,-0.01991964690387249,-0.011175481602549553,0.4197359085083008,0.04296073317527771,-0.029093924909830093,0.9472135901451111,-0.32060328125953674,2.3258348846866284e-06,0.32060328125953674,0.9472135901451111,2.4450046112178825e-06
85,-0.13705238699913025,-0.42531460523605347,0.1286247968673706,0.17241324484348297,-0.8076102137565613,0.49063408374786377,0.6585786938667297,0.7234992384910583,-0.06024736538529396,-0.046880729496479034,0.05309801548719406,-0.048553384840488434,-0.005432319827377796,-0.053704775869846344,0.04337507486343384,0.0006134716095402837,0.5938894748687744,0.19683022797107697,-0.32930788397789,0.5408589839935303,-0.5235165357589722,-0.24366489052772522,-1.3251134157180786,0.7234867811203003,0.07304347306489944,-0.0016170251183211803,-0.07021969556808472,-0.006493564695119858,-0.03550422564148903,-0.004649132490158081,-0.01911076344549656,-0.01203895453363657,0.41966015100479126,0.043050989508628845,-0.029093962162733078,0.9470013380050659,-0.32122957706451416,2.0657341792684747e-06,0.32122957706451416,0.9470013380050659,2.391632278886391e-06
